sep=,
34971512.150285288692,-61.72283172607421875,
35021507.149785339832,-57.46498870849609375,
35071502.149285390973,-61.05214691162109375,
35121497.148785442114,-61.822601318359375,
35171492.148285493255,-61.70595550537109375,
35221487.147785544395,-61.358795166015625,
35271482.147285595536,-62.88942718505859375,
35321477.146785646677,-60.3072357177734375,
35371472.146285697818,-60.8517303466796875,
35421467.145785748959,-62.8541717529296875,
35471462.145285800099,-58.60405731201171875,
35521457.14478585124,-62.5123291015625,
35571452.144285902381,-62.1873321533203125,
35621447.143785953522,-60.23584747314453125,
35671442.143286004663,-62.70418548583984375,
35721437.142786055803,-63.461090087890625,
35771432.142286106944,-60.43109130859375,
35821427.141786158085,-64.165008544921875,
35871422.141286209226,-64.26840972900390625,
35921417.140786260366,-61.4791259765625,
35971412.140286311507,-64.1020355224609375,
36021407.139786362648,-57.70807647705078125,
36071402.139286413789,-63.84214019775390625,
36121397.13878646493,-64.8201446533203125,
36171392.13828651607,-66.34751129150390625,
36221387.137786567211,-66.20954132080078125,
36271382.137286618352,-65.35961151123046875,
36321377.136786669493,-65.2311859130859375,
36371372.136286720634,-65.89745330810546875,
36421367.135786771774,-65.82141876220703125,
36471362.135286822915,-65.47855377197265625,
36521357.134786874056,-65.81269073486328125,
36571352.134286925197,-63.85109710693359375,
36621347.133786976337,-64.44396209716796875,
36671342.133287027478,-66.3690643310546875,
36721337.132787078619,-63.80168914794921875,
36771332.13228712976,-66.65222930908203125,
36821327.131787180901,-66.7906646728515625,
36871322.131287232041,-63.19532012939453125,
36921317.130787283182,-66.2574462890625,
36971312.130287334323,-64.47920989990234375,
37021307.129787385464,-65.50351715087890625,
37071302.129287436604,-65.965240478515625,
37121297.128787487745,-64.94617462158203125,
37171292.128287538886,-63.78261566162109375,
37221287.127787590027,-65.23241424560546875,
37271282.127287641168,-66.9048614501953125,
37321277.126787692308,-66.225738525390625,
37371272.126287743449,-66.53299713134765625,
37421267.12578779459,-67.195587158203125,
37471262.125287845731,-65.86275482177734375,
37521257.124787896872,-65.44269561767578125,
37571252.124287948012,-67.08087158203125,
37621247.123787999153,-66.188995361328125,
37671242.123288050294,-64.4991912841796875,
37721237.122788101435,-67.07582855224609375,
37771232.122288152575,-68.06640625,
37821227.121788203716,-66.688232421875,
37871222.121288254857,-67.31078338623046875,
37921217.120788305998,-67.5491180419921875,
37971212.120288357139,-65.493011474609375,
38021207.119788408279,-68.14665985107421875,
38071202.11928845942,-67.09449005126953125,
38121197.118788510561,-66.04134368896484375,
38171192.118288561702,-68.514129638671875,
38221187.117788612843,-67.8415985107421875,
38271182.117288663983,-66.91136932373046875,
38321177.116788715124,-67.62972259521484375,
38371172.116288766265,-68.1844482421875,
38421167.115788817406,-66.84278106689453125,
38471162.115288868546,-67.814239501953125,
38521157.114788919687,-69.7160491943359375,
38571152.114288970828,-66.64397430419921875,
38621147.113789021969,-69.7173919677734375,
38671142.11328907311,-70.421966552734375,
38721137.11278912425,-67.68762969970703125,
38771132.112289175391,-68.1360015869140625,
38821127.111789226532,-67.62328338623046875,
38871122.111289277673,-69.52689361572265625,
38921117.110789328814,-68.1968841552734375,
38971112.110289379954,-68.93642425537109375,
39021107.109789431095,-70.84650421142578125,
39071102.109289482236,-66.05120086669921875,
39121097.108789533377,-71.38027191162109375,
39171092.108289584517,-70.51482391357421875,
39221087.107789635658,-66.1547088623046875,
39271082.107289686799,-71.42046356201171875,
39321077.10678973794,-67.74329376220703125,
39371072.106289789081,-69.17221832275390625,
39421067.105789840221,-72.34360504150390625,
39471062.105289891362,-67.71563720703125,
39521057.104789942503,-68.31890106201171875,
39571052.104289993644,-67.17919158935546875,
39621047.103790044785,-72.2908477783203125,
39671042.103290095925,-67.45514678955078125,
39721037.102790147066,-68.1816253662109375,
39771032.102290198207,-71.70299530029296875,
39821027.101790249348,-66.22884368896484375,
39871022.101290300488,-70.97850799560546875,
39921017.100790351629,-70.99384307861328125,
39971012.10029040277,-66.38915252685546875,
40021007.099790453911,-46.52333831787109375,
40071002.099290505052,-68.19091033935546875,
40120997.098790556192,-70.43077850341796875,
40170992.098290607333,-67.735198974609375,
40220987.097790658474,-69.33359527587890625,
40270982.097290709615,-70.22035980224609375,
40320977.096790760756,-66.74835205078125,
40370972.096290811896,-70.00525665283203125,
40420967.095790863037,-69.1280517578125,
40470962.095290914178,-65.93274688720703125,
40520957.094790965319,-68.62424468994140625,
40570952.094291016459,-68.721160888671875,
40620947.0937910676,-67.03670501708984375,
40670942.093291118741,-68.3649139404296875,
40720937.092791169882,-68.29402923583984375,
40770932.092291221023,-64.83278656005859375,
40820927.091791272163,-67.366180419921875,
40870922.091291323304,-67.95282745361328125,
40920917.090791374445,-65.58885955810546875,
40970912.090291425586,-67.8926544189453125,
41020907.089791476727,-67.49863433837890625,
41070902.089291527867,-64.96728515625,
41120897.088791579008,-66.72112274169921875,
41170892.088291630149,-66.8319091796875,
41220887.08779168129,-66.8112335205078125,
41270882.08729173243,-67.00962066650390625,
41320877.086791783571,-65.340057373046875,
41370872.086291834712,-65.2898406982421875,
41420867.085791885853,-66.0066070556640625,
41470862.085291936994,-64.37757110595703125,
41520857.084791988134,-65.77787017822265625,
41570852.084292039275,-62.24071502685546875,
41620847.083792090416,-64.3592529296875,
41670842.083292141557,-64.71239471435546875,
41720837.082792192698,-63.995941162109375,
41770832.082292243838,-64.111419677734375,
41820827.081792294979,-63.826324462890625,
41870822.08129234612,-61.23839569091796875,
41920817.080792397261,-63.3477783203125,
41970812.080292448401,-62.8928070068359375,
42020807.079792499542,-60.72260284423828125,
42070802.079292550683,-61.06615447998046875,
42120797.078792601824,-62.34850311279296875,
42170792.078292652965,-59.58431243896484375,
42220787.077792704105,-61.07694244384765625,
42270782.077292755246,-60.34725189208984375,
42320777.076792806387,-60.2629241943359375,
42370772.076292857528,-59.86822509765625,
42420767.075792908669,-60.424713134765625,
42470762.075292959809,-60.86846923828125,
42520757.07479301095,-59.41733551025390625,
42570752.074293062091,-60.57820892333984375,
42620747.073793113232,-59.41845703125,
42670742.073293164372,-58.41112518310546875,
42720737.072793215513,-59.9903411865234375,
42770732.072293266654,-60.40604400634765625,
42820727.071793317795,-59.34210205078125,
42870722.071293368936,-61.3810272216796875,
42920717.070793420076,-60.6479644775390625,
42970712.070293471217,-59.422088623046875,
43020707.069793522358,-61.3426666259765625,
43070702.069293573499,-60.0142059326171875,
43120697.06879362464,-59.0811614990234375,
43170692.06829367578,-61.67151641845703125,
43220687.067793726921,-61.16924285888671875,
43270682.067293778062,-58.37645721435546875,
43320677.066793829203,-61.7190399169921875,
43370672.066293880343,-61.08386993408203125,
43420667.065793931484,-59.83718109130859375,
43470662.065293982625,-62.545196533203125,
43520657.064794033766,-60.709259033203125,
43570652.064294084907,-57.932830810546875,
43620647.063794136047,-62.82305908203125,
43670642.063294187188,-61.8800506591796875,
43720637.062794238329,-62.403076171875,
43770632.06229428947,-61.7394561767578125,
43820627.061794340611,-62.968414306640625,
43870622.061294391751,-62.367279052734375,
43920617.060794442892,-60.28903961181640625,
43970612.060294494033,-63.15484619140625,
44020607.059794545174,-62.78676605224609375,
44070602.059294596314,-60.28157806396484375,
44120597.058794647455,-62.54039764404296875,
44170592.058294698596,-63.521636962890625,
44220587.057794749737,-57.9308013916015625,
44270582.057294800878,-63.21844482421875,
44320577.056794852018,-62.89776611328125,
44370572.056294903159,-61.12697601318359375,
44420567.0557949543,-61.7482452392578125,
44470562.055295005441,-62.32221221923828125,
44520557.054795056581,-57.05216217041015625,
44570552.054295107722,-62.5809173583984375,
44620547.053795158863,-61.58617401123046875,
44670542.053295210004,-60.29022216796875,
44720537.052795261145,-62.7083282470703125,
44770532.052295312285,-61.52361297607421875,
44820527.051795363426,-61.2343292236328125,
44870522.051295414567,-61.35302734375,
44920517.050795465708,-61.082977294921875,
44970512.050295516849,-63.4110107421875,
45020507.049795567989,-59.17212677001953125,
45070502.04929561913,-61.60054779052734375,
45120497.048795670271,-62.27606201171875,
45170492.048295721412,-58.4728546142578125,
45220487.047795772552,-62.05853271484375,
45270482.047295823693,-63.04776763916015625,
45320477.046795874834,-61.5955352783203125,
45370472.046295925975,-61.4801483154296875,
45420467.045795977116,-63.05257415771484375,
45470462.045296028256,-60.29343414306640625,
45520457.044796079397,-62.217529296875,
45570452.044296130538,-61.28307342529296875,
45620447.043796181679,-61.106536865234375,
45670442.04329623282,-62.55562591552734375,
45720437.04279628396,-62.32906341552734375,
45770432.042296335101,-58.0463714599609375,
45820427.041796386242,-62.2531890869140625,
45870422.041296437383,-62.17995452880859375,
45920417.040796488523,-63.0055084228515625,
45970412.040296539664,-63.28385162353515625,
46020407.039796590805,-61.7721099853515625,
46070402.039296641946,-60.28923797607421875,
46120397.038796693087,-62.2001800537109375,
46170392.038296744227,-62.3428497314453125,
46220387.037796795368,-63.14093780517578125,
46270382.037296846509,-61.1093902587890625,
46320377.03679689765,-62.87014007568359375,
46370372.036296948791,-63.06226348876953125,
46420367.035796999931,-59.7659454345703125,
46470362.035297051072,-63.50025177001953125,
46520357.034797102213,-62.81845855712890625,
46570352.034297153354,-63.04229736328125,
46620347.033797204494,-64.1489715576171875,
46670342.033297255635,-64.03791046142578125,
46720337.032797306776,-59.8690338134765625,
46770332.032297357917,-63.2550811767578125,
46820327.031797409058,-63.23235321044921875,
46870322.031297460198,-63.60845947265625,
46920317.030797511339,-63.635772705078125,
46970312.03029756248,-63.72760772705078125,
47020307.029797613621,-64.2156524658203125,
47070302.029297664762,-64.59173583984375,
47120297.028797715902,-64.567169189453125,
47170292.028297767043,-64.6942138671875,
47220287.027797818184,-64.94773101806640625,
47270282.027297869325,-64.97830963134765625,
47320277.026797920465,-63.68487548828125,
47370272.026297971606,-65.05942535400390625,
47420267.025798022747,-65.13970184326171875,
47470262.025298073888,-64.662078857421875,
47520257.024798125029,-64.0555419921875,
47570252.024298176169,-65.508941650390625,
47620247.02379822731,-65.7553863525390625,
47670242.023298278451,-65.1267547607421875,
47720237.022798329592,-66.34326934814453125,
47770232.022298380733,-67.01111602783203125,
47820227.021798431873,-65.637725830078125,
47870222.021298483014,-66.36175537109375,
47920217.020798534155,-66.2025604248046875,
47970212.020298585296,-65.75994110107421875,
48020207.019798636436,-62.661895751953125,
48070202.019298687577,-67.82396697998046875,
48120197.018798738718,-65.9144744873046875,
48170192.018298789859,-67.50824737548828125,
48220187.017798841,-67.93506622314453125,
48270182.01729889214,-68.46703338623046875,
48320177.016798943281,-67.79496002197265625,
48370172.016298994422,-69.06866455078125,
48420167.015799045563,-69.21172332763671875,
48470162.015299096704,-68.61251068115234375,
48520157.014799147844,-68.816162109375,
48570152.014299198985,-69.27384185791015625,
48620147.013799250126,-69.195709228515625,
48670142.013299301267,-69.0596160888671875,
48720137.012799352407,-69.4669036865234375,
48770132.012299403548,-69.2712860107421875,
48820127.011799454689,-70.3290252685546875,
48870122.01129950583,-69.4040069580078125,
48920117.010799556971,-69.74773406982421875,
48970112.010299608111,-70.2701416015625,
49020107.009799659252,-69.2246551513671875,
49070102.009299710393,-68.88726043701171875,
49120097.008799761534,-69.501129150390625,
49170092.008299812675,-70.4431610107421875,
49220087.007799863815,-70.26094818115234375,
49270082.007299914956,-69.8601837158203125,
49320077.006799966097,-70.61827850341796875,
49370072.006300017238,-68.5485992431640625,
49420067.005800068378,-70.01416015625,
49470062.005300119519,-69.6065521240234375,
49520057.00480017066,-67.153839111328125,
49570052.004300221801,-69.32967376708984375,
49620047.003800272942,-70.43170166015625,
49670042.003300324082,-69.24745941162109375,
49720037.002800375223,-69.638702392578125,
49770032.002300426364,-71.23249053955078125,
49820027.001800477505,-69.08233642578125,
49870022.001300528646,-69.51904296875,
49920017.000800579786,-71.77996826171875,
49970012.000300630927,-71.3086395263671875,
50020006.999800682068,-54.8641357421875,
50070001.999300733209,-71.48152923583984375,
50119996.998800784349,-70.50554656982421875,
50169991.99830083549,-68.35730743408203125,
50219986.997800886631,-70.840240478515625,
50269981.997300937772,-70.18621826171875,
50319976.996800988913,-69.09198760986328125,
50369971.996301040053,-71.24330902099609375,
50419966.995801091194,-70.60889434814453125,
50469961.995301142335,-69.97942352294921875,
50519956.994801193476,-71.661712646484375,
50569951.994301244617,-70.13031768798828125,
50619946.993801295757,-70.10395050048828125,
50669941.993301346898,-71.60378265380859375,
50719936.992801398039,-72.1590423583984375,
50769931.99230144918,-70.05185699462890625,
50819926.99180150032,-70.11133575439453125,
50869921.991301551461,-72.11064910888671875,
50919916.990801602602,-71.18408966064453125,
50969911.990301653743,-71.69944000244140625,
51019906.989801704884,-72.3075103759765625,
51069901.989301756024,-71.67185211181640625,
51119896.988801807165,-73.02288055419921875,
51169891.988301858306,-71.5837554931640625,
